Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Marker
Senior,15 to 64,2018,fv1fvol,0.44979363902239283,2.9262200597500287,0.42399668773873317,0.4755905903060525,2765,Volunteer flag,Older Canadians Volunteer Rate,AT,
Senior,65 to 74,2018,fv1fvol,0.4719105377251673,4.491253216622685,0.4303696945398161,0.5134513809105185,835,Volunteer flag,Older Canadians Volunteer Rate,AT,
Senior,75 and older,2018,fv1fvol,0.33816049807020476,7.836160872918225,0.2862238031873099,0.39009719295309964,448,Volunteer flag,Older Canadians Volunteer Rate,AT,
Senior,15 to 64,2018,fv1fvol,0.44840632622480053,3.9579484651641406,0.41362149045529967,0.4831911619943014,1483,Volunteer flag,Older Canadians Volunteer Rate,BC,
Senior,65 to 74,2018,fv1fvol,0.44157589059618335,7.141275333444429,0.3797700920120829,0.5033816891802838,431,Volunteer flag,Older Canadians Volunteer Rate,BC,
Senior,75 and older,2018,fv1fvol,0.3538366934702579,10.10355962905608,0.283767782450674,0.4239056044898418,263,Volunteer flag,Older Canadians Volunteer Rate,BC,
Senior,15 to 64,2018,fv1fvol,0.42772272670387534,2.8127362272794274,0.40414296430634233,0.45130248910140836,3056,Volunteer flag,Older Canadians Volunteer Rate,ON,
Senior,65 to 74,2018,fv1fvol,0.398772397007857,5.20639048326485,0.35808031441786337,0.4394644795978506,795,Volunteer flag,Older Canadians Volunteer Rate,ON,
Senior,75 and older,2018,fv1fvol,0.31966369830543995,7.044277518648087,0.2755292331528783,0.3637981634580016,495,Volunteer flag,Older Canadians Volunteer Rate,ON,
Senior,15 to 64,2018,fv1fvol,0.541352547034206,2.91193164987371,0.5104560351125017,0.5722490589559103,1503,Volunteer flag,Older Canadians Volunteer Rate,PR,
Senior,65 to 74,2018,fv1fvol,0.4544379375243755,6.7739048462973965,0.39410398698742694,0.514771888061324,389,Volunteer flag,Older Canadians Volunteer Rate,PR,
Senior,75 and older,2018,fv1fvol,0.3363745047505094,10.414790515397687,0.2677116744360486,0.4050373350649702,261,Volunteer flag,Older Canadians Volunteer Rate,PR,
Senior,15 to 64,2018,fv1fvol,0.3420646032621254,4.725204796290817,0.31038520943119785,0.37374399709305295,1399,Volunteer flag,Older Canadians Volunteer Rate,QC,
Senior,65 to 74,2018,fv1fvol,0.2935244892185719,9.259872495043494,0.2402526809695369,0.3467962974676069,372,Volunteer flag,Older Canadians Volunteer Rate,QC,
Senior,75 and older,2018,fv1fvol,0.22169683693065498,13.089402846554183,0.16482104957131236,0.2785726242899976,242,Volunteer flag,Older Canadians Volunteer Rate,QC,
Senior,15 to 64,2018,iv1fiv,0.7702694003317192,2.4065277723451626,0.7339380437411054,0.806600756922333,1098,Direct help flag,Older Canadians Volunteer Rate,AB,
Senior,65 to 74,2018,iv1fiv,0.7371001945204804,5.042972534966123,0.6642448829634215,0.8099555060775392,197,Direct help flag,Older Canadians Volunteer Rate,AB,
Senior,75 and older,2018,iv1fiv,0.5632944315019189,9.557808815306517,0.45777270505680134,0.6688161579470365,117,Direct help flag,Older Canadians Volunteer Rate,AB,
Senior,15 to 64,2018,iv1fiv,0.7679727970645627,1.4575055293197507,0.7460344380719254,0.7899111560572,2765,Direct help flag,Older Canadians Volunteer Rate,AT,
Senior,65 to 74,2018,iv1fiv,0.703418986500162,2.9938345675631672,0.662143711442581,0.744694261557743,835,Direct help flag,Older Canadians Volunteer Rate,AT,
Senior,75 and older,2018,iv1fiv,0.5058511405640815,5.752008078287466,0.448822855491522,0.5628794256366411,448,Direct help flag,Older Canadians Volunteer Rate,AT,
Senior,15 to 64,2018,iv1fiv,0.7272814393970042,2.231184861474589,0.6954771168023989,0.7590857619916095,1483,Direct help flag,Older Canadians Volunteer Rate,BC,
Senior,65 to 74,2018,iv1fiv,0.758786009447363,3.3744515114458298,0.7086013943280929,0.808970624566633,431,Direct help flag,Older Canadians Volunteer Rate,BC,
Senior,75 and older,2018,iv1fiv,0.5546046982609282,6.98417659480801,0.47868633310623276,0.6305230634156236,263,Direct help flag,Older Canadians Volunteer Rate,BC,
Senior,15 to 64,2018,iv1fiv,0.7043468003576215,1.6214208566736155,0.681963176857863,0.7267304238573801,3056,Direct help flag,Older Canadians Volunteer Rate,ON,
Senior,65 to 74,2018,iv1fiv,0.706854336300608,2.9795196359298357,0.6655758018722064,0.7481328707290096,795,Direct help flag,Older Canadians Volunteer Rate,ON,
Senior,75 and older,2018,iv1fiv,0.5108054334253869,5.339992565808056,0.45734355036359337,0.5642673164871804,495,Direct help flag,Older Canadians Volunteer Rate,ON,
Senior,15 to 64,2018,iv1fiv,0.7879040261523589,1.801188328123657,0.7600889319731232,0.8157191203315945,1503,Direct help flag,Older Canadians Volunteer Rate,PR,
Senior,65 to 74,2018,iv1fiv,0.7119875216393934,4.411358848949345,0.65042833672770894,0.7735467065510778,389,Direct help flag,Older Canadians Volunteer Rate,PR,
Senior,75 and older,2018,iv1fiv,0.5114850724098297,6.763215737298369,0.44368435402097295,0.5792857907986864,261,Direct help flag,Older Canadians Volunteer Rate,PR,
Senior,15 to 64,2018,iv1fiv,0.7165925455351961,2.279251830281424,0.6845805543027046,0.7486045367676877,1399,Direct help flag,Older Canadians Volunteer Rate,QC,
Senior,65 to 74,2018,iv1fiv,0.6031016983519583,5.731180176358238,0.5353558470614627,0.6708475496424539,372,Direct help flag,Older Canadians Volunteer Rate,QC,
Senior,75 and older,2018,iv1fiv,0.4944233123509235,7.24030006924344,0.4242610480267466,0.5645855766751005,242,Direct help flag,Older Canadians Volunteer Rate,QC,
Senior,15 to 64,2018,iva250fiv,0.30903318699436877,5.888164456502575,0.2733689330856626,0.3446974409030749,1098,Community involvement flag,Older Canadians Volunteer Rate,AB,
Senior,65 to 74,2018,iva250fiv,0.31737432485570466,11.563638926506117,0.24544360551920952,0.3893050441921998,197,Community involvement flag,Older Canadians Volunteer Rate,AB,
Senior,75 and older,2018,iva250fiv,0.24226431208128202,19.093182603143983,0.151604281734884,0.33292434242768004,117,Community involvement flag,Older Canadians Volunteer Rate,AB,*
Senior,15 to 64,2018,iva250fiv,0.27435441976817615,4.344649268160717,0.2509921639733728,0.2977166755629795,2765,Community involvement flag,Older Canadians Volunteer Rate,AT,
Senior,65 to 74,2018,iva250fiv,0.2610882460133546,7.335233171616391,0.2235521297685979,0.29862436225811134,835,Community involvement flag,Older Canadians Volunteer Rate,AT,
Senior,75 and older,2018,iva250fiv,0.15584407128774355,13.612157903172514,0.11426590282020127,0.19742223975528583,448,Community involvement flag,Older Canadians Volunteer Rate,AT,
Senior,15 to 64,2018,iva250fiv,0.3395028407256765,5.020522456662302,0.30609561453768486,0.3729100669136681,1483,Community involvement flag,Older Canadians Volunteer Rate,BC,
Senior,65 to 74,2018,iva250fiv,0.35523726957937896,8.76547968434894,0.2942074196732157,0.41626711948554224,431,Community involvement flag,Older Canadians Volunteer Rate,BC,
Senior,75 and older,2018,iva250fiv,0.28675710720739106,11.883896455308845,0.21996561584969093,0.3535485985650912,263,Community involvement flag,Older Canadians Volunteer Rate,BC,
Senior,15 to 64,2018,iva250fiv,0.2914483613121853,3.708572384420804,0.2702639466406867,0.31263277598368394,3056,Community involvement flag,Older Canadians Volunteer Rate,ON,
Senior,65 to 74,2018,iva250fiv,0.26801609076174465,7.435203267298054,0.22895882783238886,0.30707335369110045,795,Community involvement flag,Older Canadians Volunteer Rate,ON,
Senior,75 and older,2018,iva250fiv,0.2231773247192401,10.186284629315637,0.17862052752886146,0.26773412190961876,495,Community involvement flag,Older Canadians Volunteer Rate,ON,
Senior,15 to 64,2018,iva250fiv,0.30907655688278507,4.989779277880073,0.2788495258650597,0.33930358790051046,1503,Community involvement flag,Older Canadians Volunteer Rate,PR,
Senior,65 to 74,2018,iva250fiv,0.28224598959118496,9.515026195849613,0.22960962831562937,0.33488235086674056,389,Community involvement flag,Older Canadians Volunteer Rate,PR,
Senior,75 and older,2018,iva250fiv,0.25819122803264277,11.935230685439658,0.19779352927140414,0.3185889267938814,261,Community involvement flag,Older Canadians Volunteer Rate,PR,
Senior,15 to 64,2018,iva250fiv,0.2431373030510763,6.334543757254377,0.21295064559830543,0.2733239605038472,1399,Community involvement flag,Older Canadians Volunteer Rate,QC,
Senior,65 to 74,2018,iva250fiv,0.19485802772398775,12.882984061983313,0.14565601567497288,0.2440600397730026,372,Community involvement flag,Older Canadians Volunteer Rate,QC,
Senior,75 and older,2018,iva250fiv,0.14842448773216424,18.761015604359244,0.0938474456604696,0.20300152980385888,242,Community involvement flag,Older Canadians Volunteer Rate,QC,*
Senior2,15 to 74,2018,fv1fvol,0.46381598895172405,3.9598774399896683,0.4278182228005334,0.4998137551029147,1295,Volunteer flag,Older Canadians Volunteer Rate,AB,
Senior2,75 and older,2018,fv1fvol,0.35404906182498685,16.262866427431568,0.24119722455822667,0.46690089909174703,117,Volunteer flag,Older Canadians Volunteer Rate,AB,
Senior2,15 to 74,2018,fv1fvol,0.45331039604343604,2.5106393495690846,0.4310040671446382,0.4756167249422339,3600,Volunteer flag,Older Canadians Volunteer Rate,AT,
Senior2,75 and older,2018,fv1fvol,0.33816049807020476,7.836160872918225,0.2862238031873099,0.39009719295309964,448,Volunteer flag,Older Canadians Volunteer Rate,AT,
Senior2,15 to 74,2018,fv1fvol,0.44745566841804996,3.555758445633557,0.4162717737082903,0.4786395631278096,1914,Volunteer flag,Older Canadians Volunteer Rate,BC,
Senior2,75 and older,2018,fv1fvol,0.3538366934702579,10.10355962905608,0.283767782450674,0.4239056044898418,263,Volunteer flag,Older Canadians Volunteer Rate,BC,
Senior2,15 to 74,2018,fv1fvol,0.4240818601244088,2.556468042047353,0.4028328768232853,0.4453308434255323,3851,Volunteer flag,Older Canadians Volunteer Rate,ON,
Senior2,75 and older,2018,fv1fvol,0.31966369830543995,7.044277518648087,0.2755292331528783,0.3637981634580016,495,Volunteer flag,Older Canadians Volunteer Rate,ON,
Senior2,15 to 74,2018,fv1fvol,0.5311617947167526,2.687536492184326,0.5031829813949746,0.5591406080385306,1892,Volunteer flag,Older Canadians Volunteer Rate,PR,
Senior2,75 and older,2018,fv1fvol,0.3363745047505094,10.414790515397687,0.2677116744360486,0.4050373350649702,261,Volunteer flag,Older Canadians Volunteer Rate,PR,
Senior2,15 to 74,2018,fv1fvol,0.33514668685504206,4.345587954149841,0.3066015870442863,0.3636917866657978,1771,Volunteer flag,Older Canadians Volunteer Rate,QC,
Senior2,75 and older,2018,fv1fvol,0.22169683693065498,13.089402846554183,0.16482104957131236,0.2785726242899976,242,Volunteer flag,Older Canadians Volunteer Rate,QC,
Senior2,15 to 74,2018,iv1fiv,0.7669306002121659,2.2324357576321874,0.7333736002487409,0.8004876001755908,1295,Direct help flag,Older Canadians Volunteer Rate,AB,
Senior2,75 and older,2018,iv1fiv,0.5632944315019189,9.557808815306517,0.45777270505680134,0.6688161579470365,117,Direct help flag,Older Canadians Volunteer Rate,AB,
Senior2,15 to 74,2018,iv1fiv,0.7577082446248949,1.3434269129294312,0.737757268535138,0.7776592207146519,3600,Direct help flag,Older Canadians Volunteer Rate,AT,
Senior2,75 and older,2018,iv1fiv,0.5058511405640815,5.752008078287466,0.448822855491522,0.5628794256366411,448,Direct help flag,Older Canadians Volunteer Rate,AT,
Senior2,15 to 74,2018,iv1fiv,0.7316662351984923,1.998826346541031,0.7030022764584701,0.7603301939385144,1914,Direct help flag,Older Canadians Volunteer Rate,BC,
Senior2,75 and older,2018,iv1fiv,0.5546046982609282,6.98417659480801,0.47868633310623276,0.6305230634156236,263,Direct help flag,Older Canadians Volunteer Rate,BC,
Senior2,15 to 74,2018,iv1fiv,0.7046621544108393,1.4875384162337406,0.6841175762362391,0.7252067325854396,3851,Direct help flag,Older Canadians Volunteer Rate,ON,
Senior2,75 and older,2018,iv1fiv,0.5108054334253869,5.339992565808056,0.45734355036359337,0.5642673164871804,495,Direct help flag,Older Canadians Volunteer Rate,ON,
Senior2,15 to 74,2018,iv1fiv,0.7790028034619324,1.6720606670270353,0.7534734896131046,0.8045321173107602,1892,Direct help flag,Older Canadians Volunteer Rate,PR,
Senior2,75 and older,2018,iv1fiv,0.5114850724098297,6.763215737298369,0.44368435402097295,0.5792857907986864,261,Direct help flag,Older Canadians Volunteer Rate,PR,
Senior2,15 to 74,2018,iv1fiv,0.7004178782676604,2.1351843121520173,0.6711062000802158,0.7297295564551051,1771,Direct help flag,Older Canadians Volunteer Rate,QC,
Senior2,75 and older,2018,iv1fiv,0.4944233123509235,7.24030006924344,0.4242610480267466,0.5645855766751005,242,Direct help flag,Older Canadians Volunteer Rate,QC,
Senior2,15 to 74,2018,iva250fiv,0.309872802879269,5.37976538385216,0.2771993608972533,0.3425462448612847,1295,Community involvement flag,Older Canadians Volunteer Rate,AB,
Senior2,75 and older,2018,iva250fiv,0.24226431208128202,19.093182603143983,0.151604281734884,0.33292434242768004,117,Community involvement flag,Older Canadians Volunteer Rate,AB,*
Senior2,15 to 74,2018,iva250fiv,0.27224499609528136,3.7852972813470593,0.2520470136706039,0.2924429785199588,3600,Community involvement flag,Older Canadians Volunteer Rate,AT,
Senior2,75 and older,2018,iva250fiv,0.15584407128774355,13.612157903172514,0.11426590282020127,0.19742223975528583,448,Community involvement flag,Older Canadians Volunteer Rate,AT,
Senior2,15 to 74,2018,iva250fiv,0.3416927534102885,4.385112493456736,0.31232541427865207,0.3710600925419249,1914,Community involvement flag,Older Canadians Volunteer Rate,BC,
Senior2,75 and older,2018,iva250fiv,0.28675710720739106,11.883896455308845,0.21996561584969093,0.3535485985650912,263,Community involvement flag,Older Canadians Volunteer Rate,BC,
Senior2,15 to 74,2018,iva250fiv,0.2885014597872659,3.3703471480953975,0.2694437485681954,0.30755917100633634,3851,Community involvement flag,Older Canadians Volunteer Rate,ON,
Senior2,75 and older,2018,iva250fiv,0.2231773247192401,10.186284629315637,0.17862052752886146,0.26773412190961876,495,Community involvement flag,Older Canadians Volunteer Rate,ON,
Senior2,15 to 74,2018,iva250fiv,0.3059306684372466,4.547110186679326,0.2786656004546502,0.33319573641984296,1892,Community involvement flag,Older Canadians Volunteer Rate,PR,
Senior2,75 and older,2018,iva250fiv,0.25819122803264277,11.935230685439658,0.19779352927140414,0.3185889267938814,261,Community involvement flag,Older Canadians Volunteer Rate,PR,
Senior2,15 to 74,2018,iva250fiv,0.23625656126691652,5.811876338256275,0.2093444149965809,0.26316870753725213,1771,Community involvement flag,Older Canadians Volunteer Rate,QC,
Senior2,75 and older,2018,iva250fiv,0.14842448773216424,18.761015604359244,0.0938474456604696,0.20300152980385888,242,Community involvement flag,Older Canadians Volunteer Rate,QC,*
