Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Marker
All,NA,2018,flag_gs1dax01,0.03537761781573447,17.87492297622406,0.022983350574133053,0.04777188505733589,1412,Arts & culture,Donation Rate by Subsector,AB,*
All,NA,2018,flag_gs1dax01,0.03991067163981166,11.33034312876908,0.031047683060396784,0.04877366021922653,4048,Arts & culture,Donation Rate by Subsector,AT,NA
All,NA,2018,flag_gs1dax01,0.03842328669288404,16.030525227911326,0.026350977381753758,0.05049559600401433,2177,Arts & culture,Donation Rate by Subsector,BC,NA
All,NA,2018,flag_gs1dax01,0.03253199573564747,9.387949702212898,0.026546094432304067,0.03851789703899087,4346,Arts & culture,Donation Rate by Subsector,ON,NA
All,NA,2018,flag_gs1dax01,0.02732616346421926,13.132321074862677,0.020292716041657388,0.03435961088678113,2153,Arts & culture,Donation Rate by Subsector,PR,NA
All,NA,2018,flag_gs1dax01,0.018353580721943912,18.577064049905122,0.011670972884201077,0.02503618855968675,2013,Arts & culture,Donation Rate by Subsector,QC,*
All,NA,2018,flag_gs1dax02,0.11587547383885706,8.884489543370208,0.09569775367718707,0.13605319400052707,1412,Sports & Recreation,Donation Rate by Subsector,AB,NA
All,NA,2018,flag_gs1dax02,0.18960670403976945,4.527988021121562,0.17277969030729548,0.20643371777224342,4048,Sports & Recreation,Donation Rate by Subsector,AT,NA
All,NA,2018,flag_gs1dax02,0.10104587913220155,7.605519585910946,0.08598343022213609,0.116108328042267,2177,Sports & Recreation,Donation Rate by Subsector,BC,NA
All,NA,2018,flag_gs1dax02,0.09506299386377924,5.371344469184078,0.08505510247275119,0.10507088525480729,4346,Sports & Recreation,Donation Rate by Subsector,ON,NA
All,NA,2018,flag_gs1dax02,0.14734645331881507,6.080333826534275,0.12978682974999672,0.16490607688763342,2153,Sports & Recreation,Donation Rate by Subsector,PR,NA
All,NA,2018,flag_gs1dax02,0.1217968554076781,7.9510120754449725,0.1028164021296556,0.1407773086857006,2013,Sports & Recreation,Donation Rate by Subsector,QC,NA
All,NA,2018,flag_gs1da202,0.13099916633786327,8.254345746321437,0.10980583251342282,0.1521925001623037,1412,Education and research,Donation Rate by Subsector,AB,NA
All,NA,2018,flag_gs1da202,0.1588157390591561,4.483187165178667,0.1448607821031008,0.17277069601521142,4048,Education and research,Donation Rate by Subsector,AT,NA
All,NA,2018,flag_gs1da202,0.12492536083561004,7.464782047898585,0.10664790111289191,0.14320282055832817,2177,Education and research,Donation Rate by Subsector,BC,NA
All,NA,2018,flag_gs1da202,0.1279348523245251,4.552708675677221,0.11651903989946467,0.13935066474958552,4346,Education and research,Donation Rate by Subsector,ON,NA
All,NA,2018,flag_gs1da202,0.14497251436728933,6.197548844530922,0.12736274287436655,0.16258228586021212,2153,Education and research,Donation Rate by Subsector,PR,NA
All,NA,2018,flag_gs1da202,0.11072090524366815,7.839386117664788,0.09370873287302309,0.1277330776143132,2013,Education and research,Donation Rate by Subsector,QC,NA
All,NA,2018,flag_gs1da203,0.37116218795495687,4.514323232301921,0.3383220880850604,0.4040022878248533,1412,Health,Donation Rate by Subsector,AB,NA
All,NA,2018,flag_gs1da203,0.4744774185921356,2.270756156974168,0.4533603252463909,0.4955945119378803,4048,Health,Donation Rate by Subsector,AT,NA
All,NA,2018,flag_gs1da203,0.3460635492586887,3.9988497824421363,0.3189404671470261,0.3731866313703513,2177,Health,Donation Rate by Subsector,BC,NA
All,NA,2018,flag_gs1da203,0.42639896049606196,2.2116691632576346,0.4079154528704778,0.4448824681216461,4346,Health,Donation Rate by Subsector,ON,NA
All,NA,2018,flag_gs1da203,0.4076736427900971,3.270447536039521,0.3815419278681204,0.4338053577120738,2153,Health,Donation Rate by Subsector,PR,NA
All,NA,2018,flag_gs1da203,0.4538859696648159,3.2066352400492333,0.42535973764294965,0.4824122016866822,2013,Health,Donation Rate by Subsector,QC,NA
All,NA,2018,flag_gs1da204,0.3136801620940561,5.425593937930302,0.2803235117978285,0.34703681239028367,1412,Social services,Donation Rate by Subsector,AB,NA
All,NA,2018,flag_gs1da204,0.387959461987181,2.469967878947245,0.3691781578793299,0.4067407660950321,4048,Social services,Donation Rate by Subsector,AT,NA
All,NA,2018,flag_gs1da204,0.3342801452540123,4.056522145062542,0.3077027433161823,0.36085754719184227,2177,Social services,Donation Rate by Subsector,BC,NA
All,NA,2018,flag_gs1da204,0.315074117736545,2.9276012143847217,0.296995187100991,0.33315304837209897,4346,Social services,Donation Rate by Subsector,ON,NA
All,NA,2018,flag_gs1da204,0.3108062989877578,4.034133579628097,0.28623160166275946,0.33538099631275614,2153,Social services,Donation Rate by Subsector,PR,NA
All,NA,2018,flag_gs1da204,0.3286194672179573,4.324851278900058,0.3007638647484419,0.3564750696874727,2013,Social services,Donation Rate by Subsector,QC,NA
All,NA,2018,flag_gs1da205,0.06505790927350907,12.42375586776407,0.049216234164563805,0.08089958438245434,1412,Environment,Donation Rate by Subsector,AB,NA
All,NA,2018,flag_gs1da205,0.08773109615619085,6.890224236759264,0.07588337013390148,0.09957882217848021,4048,Environment,Donation Rate by Subsector,AT,NA
All,NA,2018,flag_gs1da205,0.09661171735561912,7.638713084819584,0.0821473950313994,0.11107603967983884,2177,Environment,Donation Rate by Subsector,BC,NA
All,NA,2018,flag_gs1da205,0.073642463900956745,6.9698640697595255,0.06358240068259989,0.0837025271193136,4346,Environment,Donation Rate by Subsector,ON,NA
All,NA,2018,flag_gs1da205,0.09854139008740358,7.515629350412152,0.08402588577210537,0.11305689440270178,2153,Environment,Donation Rate by Subsector,PR,NA
All,NA,2018,flag_gs1da205,0.052927264921551316,11.772648738063456,0.04071484499943494,0.0651396848436677,2013,Environment,Donation Rate by Subsector,QC,NA
All,NA,2018,flag_gs1da206,0.02101920589718435,23.525424448184168,0.01132746347871535,0.030710948315653352,1412,Development and housing,Donation Rate by Subsector,AB,*
All,NA,2018,flag_gs1da206,0.03129267177894146,12.801199563275581,0.023441374819334455,0.03914396873854847,4048,Development and housing,Donation Rate by Subsector,AT,NA
All,NA,2018,flag_gs1da206,0.01784862733784394,19.278375212410108,0.01110453758138246,0.024592717094305418,2177,Development and housing,Donation Rate by Subsector,BC,*
All,NA,2018,flag_gs1da206,0.020672296200971673,14.936117846471115,0.014620635900281745,0.0267239565016616,4346,Development and housing,Donation Rate by Subsector,ON,NA
All,NA,2018,flag_gs1da206,0.03395386768701551,11.769605990985468,0.026121388180203126,0.0417863471938279,2153,Development and housing,Donation Rate by Subsector,PR,NA
All,NA,2018,flag_gs1da206,0.020111007858621622,21.702530533190497,0.011556553714355017,0.028665462002888227,2013,Development and housing,Donation Rate by Subsector,QC,*
All,NA,2018,flag_gs1da207,0.035795292165825665,15.095590294253599,0.02520460590177822,0.04638597842987311,1412,"Law, advocacy, and politics",Donation Rate by Subsector,AB,NA
All,NA,2018,flag_gs1da207,0.061978816987064166,7.614791727412169,0.052728653619899486,0.07122898035422885,4048,"Law, advocacy, and politics",Donation Rate by Subsector,AT,NA
All,NA,2018,flag_gs1da207,0.030833066135408572,13.71090583095594,0.022547332771761654,0.03911879949905549,2177,"Law, advocacy, and politics",Donation Rate by Subsector,BC,NA
All,NA,2018,flag_gs1da207,0.028252203286293975,10.926589093853192,0.02220179022651201,0.03430261634607594,4346,"Law, advocacy, and politics",Donation Rate by Subsector,ON,NA
All,NA,2018,flag_gs1da207,0.03353663959358452,11.81646251881856,0.025769607199861527,0.041303671987307514,2153,"Law, advocacy, and politics",Donation Rate by Subsector,PR,NA
All,NA,2018,flag_gs1da207,0.022720729353295926,20.65717855271994,0.01352171359373375,0.0319197451128581,2013,"Law, advocacy, and politics",Donation Rate by Subsector,QC,*
All,NA,2018,flag_gs1da208,0.11089574808156837,10.741853094185085,0.0875481507476572,0.13424334541547953,1412,Philanthropic intermediaries,Donation Rate by Subsector,AB,NA
All,NA,2018,flag_gs1da208,0.11451876012845391,5.400410213834787,0.10239739654072855,0.12664012371617928,4048,Philanthropic intermediaries,Donation Rate by Subsector,AT,NA
All,NA,2018,flag_gs1da208,0.06561130389203783,9.551532887561086,0.05332843446915017,0.07789417331492549,2177,Philanthropic intermediaries,Donation Rate by Subsector,BC,NA
All,NA,2018,flag_gs1da208,0.12382789998161732,5.325115358446695,0.11090393956765889,0.13675186039557574,4346,Philanthropic intermediaries,Donation Rate by Subsector,ON,NA
All,NA,2018,flag_gs1da208,0.12752214873689652,7.8176355120331555,0.10798284288351216,0.1470614545902809,2153,Philanthropic intermediaries,Donation Rate by Subsector,PR,NA
All,NA,2018,flag_gs1da208,0.10691807592683365,7.193007632174623,0.09184472719952418,0.12199142465414313,2013,Philanthropic intermediaries,Donation Rate by Subsector,QC,NA
All,NA,2018,flag_gs1da209,0.09247682011097698,9.433991559475503,0.07537759372771585,0.1095760464942381,1412,International,Donation Rate by Subsector,AB,NA
All,NA,2018,flag_gs1da209,0.06050895471519541,8.366712648901919,0.05058642072640214,0.07043148870398867,4048,International,Donation Rate by Subsector,AT,NA
All,NA,2018,flag_gs1da209,0.09017140744507572,8.207618208221849,0.07566586127488743,0.10467695361526401,2177,International,Donation Rate by Subsector,BC,NA
All,NA,2018,flag_gs1da209,0.09618000750480625,6.417730244039882,0.08408198588938007,0.10827802912023243,4346,International,Donation Rate by Subsector,ON,NA
All,NA,2018,flag_gs1da209,0.08569249929136408,9.686646621316925,0.06942336825479331,0.10196163032793484,2153,International,Donation Rate by Subsector,PR,NA
All,NA,2018,flag_gs1da209,0.05967967004248206,10.311290823977576,0.04761855276430861,0.0717407873206555,2013,International,Donation Rate by Subsector,QC,NA
All,NA,2018,flag_gs1da210,0.2516009892975526,6.453106620446324,0.21977885705640615,0.28342312153869903,1412,Religion,Donation Rate by Subsector,AB,NA
All,NA,2018,flag_gs1da210,0.2930214516245427,2.844645621428712,0.2766843249173666,0.30935857833171876,4048,Religion,Donation Rate by Subsector,AT,NA
All,NA,2018,flag_gs1da210,0.17714985410644893,6.009942141880644,0.1562828942257812,0.19801681398711665,2177,Religion,Donation Rate by Subsector,BC,NA
All,NA,2018,flag_gs1da210,0.25390772720232374,3.3306015868256433,0.23733298838173955,0.27048246602290793,4346,Religion,Donation Rate by Subsector,ON,NA
All,NA,2018,flag_gs1da210,0.2838113731984005,4.559906914275364,0.25844643181096694,0.30917631458583406,2153,Religion,Donation Rate by Subsector,PR,NA
All,NA,2018,flag_gs1da210,0.248333728682694,4.6697554521339955,0.22560485378286893,0.27106260358251905,2013,Religion,Donation Rate by Subsector,QC,NA
All,NA,2018,flag_gs1da211,0.0023104756339036247,54.76655655939289,-1.695999651601678e-4,0.004790551232967417,1412,Business and professional,Donation Rate by Subsector,AB,...
All,NA,2018,flag_gs1da211,0.00541679947706153,31.82052809293961,0.0020384993245606306,0.008795099629562429,4048,Business and professional,Donation Rate by Subsector,AT,*
All,NA,2018,flag_gs1da211,0.005850210665013614,29.985355715338972,0.0024120291466847416,0.009288392183342487,2177,Business and professional,Donation Rate by Subsector,BC,*
All,NA,2018,flag_gs1da211,0.005404183761307566,26.10998115368538,0.0026386131115387072,0.008169754411076426,4346,Business and professional,Donation Rate by Subsector,ON,*
All,NA,2018,flag_gs1da211,0.0025448001301266753,43.39851028820998,3.8020542706987317e-4,0.0047093948331834775,2153,Business and professional,Donation Rate by Subsector,PR,...
All,NA,2018,flag_gs1da211,0.0015419463828176482,55.224850057584455,-1.270366013084339e-4,0.00321092936694373,2013,Business and professional,Donation Rate by Subsector,QC,...
All,NA,2018,flag_gs1da212,0.023462065755271905,26.244880302825496,0.011393409018625606,0.0355307224919182,1412,Not elsewhere classified,Donation Rate by Subsector,AB,*
All,NA,2018,flag_gs1da212,0.0324534605208885,11.1464310035542,0.025363481736262405,0.0395434393055146,4048,Not elsewhere classified,Donation Rate by Subsector,AT,NA
All,NA,2018,flag_gs1da212,0.019916156231764667,21.19840134706812,0.011641371093076992,0.028190941370452343,2177,Not elsewhere classified,Donation Rate by Subsector,BC,*
All,NA,2018,flag_gs1da212,0.02359485503649492,13.41962051343026,0.017388942660767057,0.029800767412222783,4346,Not elsewhere classified,Donation Rate by Subsector,ON,NA
All,NA,2018,flag_gs1da212,0.02582520105798978,15.791689528454983,0.01783200621801269,0.03381839589796687,2153,Not elsewhere classified,Donation Rate by Subsector,PR,NA
All,NA,2018,flag_gs1da212,0.01861204106059637,22.233205202528655,0.01050160566298127,0.02672247645821147,2013,Not elsewhere classified,Donation Rate by Subsector,QC,*
Age group,15 to 24 years,2018,flag_gs1dax01,0.016716364957733314,35.89271717428492,0.004956664160608835,0.028476065754857793,406,Arts & culture,Donation rate by subsector,CA,...
Age group,25 to 34 years,2018,flag_gs1dax01,0.029764188219195485,16.48982329621883,0.020144563381224743,0.03938381305716623,1293,Arts & culture,Donation rate by subsector,CA,NA
Age group,35 to 44 years,2018,flag_gs1dax01,0.029946565838956715,15.777814944928764,0.02068590507765187,0.03920722660026156,1870,Arts & culture,Donation rate by subsector,CA,NA
Age group,45 to 54 years,2018,flag_gs1dax01,0.031755181044508723,16.167531694451824,0.021692669187320143,0.041817692901697304,1954,Arts & culture,Donation rate by subsector,CA,NA
Age group,55 to 64 years,2018,flag_gs1dax01,0.0314442186402351,10.622522011050272,0.024897607607286574,0.03799082967318362,2701,Arts & culture,Donation rate by subsector,CA,NA
Age group,65 to 74 years,2018,flag_gs1dax01,0.03927700352811049,9.69209945127323,0.03181587879343551,0.04673812826278547,2439,Arts & culture,Donation rate by subsector,CA,NA
Age group,75 years and over,2018,flag_gs1dax01,0.04067811438888725,15.923081154869234,0.027983017702384955,0.053373211075389546,1491,Arts & culture,Donation rate by subsector,CA,NA
Gender,Male gender,2018,flag_gs1dax01,0.02866653109704371,9.773212662936006,0.02317541554692113,0.034157646647166286,5149,Arts & culture,Donation rate by subsector,CA,NA
Gender,Female gender,2018,flag_gs1dax01,0.03237271099674774,7.586471977491782,0.027559144018475448,0.037186277975020034,7005,Arts & culture,Donation rate by subsector,CA,NA
Education,Less than High School,2018,flag_gs1dax01,0.008601556182581386,38.87487950355775,0.0020477411939203967,0.015155371171242375,964,Arts & culture,Donation rate by subsector,CA,...
Education,Graduated from High school,2018,flag_gs1dax01,0.019527995681913272,20.309697724211777,0.011754627808593134,0.02730136355523341,2438,Arts & culture,Donation rate by subsector,CA,*
Education,Post-secondary diploma,2018,flag_gs1dax01,0.026862905221393448,10.79794509215676,0.021177751847650646,0.03254805859513625,3885,Arts & culture,Donation rate by subsector,CA,NA
Education,University Diploma,2018,flag_gs1dax01,0.055298563587461595,7.773726229447398,0.04687315088271404,0.06372397629220915,3767,Arts & culture,Donation rate by subsector,CA,NA
Marital status,Married,2018,flag_gs1dax01,0.033994030665766714,7.787299786415162,0.02880558053474619,0.03918248079678724,6463,Arts & culture,Donation rate by subsector,CA,NA
Marital status,Living common-law,2018,flag_gs1dax01,0.015882995191469313,20.866130865758645,0.009387348091076272,0.022378642291862354,1102,Arts & culture,Donation rate by subsector,CA,*
Marital status,Widowed,2018,flag_gs1dax01,0.042158196414567736,20.64345376628647,0.025100810594133105,0.05921558223500237,1143,Arts & culture,Donation rate by subsector,CA,*
Marital status,Separated,2018,flag_gs1dax01,0.026016397802409486,33.19006789380311,0.009092383006349795,0.042940412598469174,375,Arts & culture,Donation rate by subsector,CA,*
Marital status,Divorced,2018,flag_gs1dax01,0.0464168754609766,15.287817135524968,0.03250872203187881,0.06032502889007439,1031,Arts & culture,Donation rate by subsector,CA,NA
Marital status,"Single, never married",2018,flag_gs1dax01,0.02607769192913358,15.758672207265517,0.018023223873541765,0.034132159984725394,2040,Arts & culture,Donation rate by subsector,CA,NA
Labour force status,Employed,2018,flag_gs1dax01,0.029865669343257243,7.793832485301845,0.025303499906845536,0.03442783877966895,6433,Arts & culture,Donation rate by subsector,CA,NA
Labour force status,Unemployed,2018,flag_gs1dax01,0.03836454370630346,48.55720963974154,0.0018528608763638196,0.0748762265362431,220,Arts & culture,Donation rate by subsector,CA,...
Labour force status,Not in labour force,2018,flag_gs1dax01,0.030799187289553605,8.880754566603677,0.02543829334492805,0.036160081234179166,4423,Arts & culture,Donation rate by subsector,CA,NA
Labour force status,Unable to determine,2018,flag_gs1dax01,0.030881661930515295,27.507105380172455,0.014232451340152736,0.047530872520877857,1078,Arts & culture,Donation rate by subsector,CA,*
Personal income category,"Less than $25,000",2018,flag_gs1dax01,0.022312116144513602,14.47097833132489,0.015983820705200213,0.02864041158382699,3046,Arts & culture,Donation rate by subsector,CA,NA
Personal income category,"$25,000 to $49,999",2018,flag_gs1dax01,0.024248236528707823,11.7184422872383,0.018678968284751483,0.029817504772664163,3625,Arts & culture,Donation rate by subsector,CA,NA
Personal income category,"$50,000 to $74,999",2018,flag_gs1dax01,0.04336929952854249,12.396044634183367,0.03283238080535656,0.053906218251728415,2570,Arts & culture,Donation rate by subsector,CA,NA
Personal income category,"$75,000 to $99,999",2018,flag_gs1dax01,0.03925344165992917,18.672252979700723,0.024887881852549185,0.05361900146730915,1478,Arts & culture,Donation rate by subsector,CA,*
Personal income category,"$100,000 to $124,999",2018,flag_gs1dax01,0.0641053891153735,17.692691356817633,0.04187553906862154,0.08633523916212546,643,Arts & culture,Donation rate by subsector,CA,*
Personal income category,"$125,000 and more",2018,flag_gs1dax01,0.05434454538626718,15.265690083786232,0.038084547215863726,0.07060454355667063,792,Arts & culture,Donation rate by subsector,CA,NA
Frequency of religious attendance,At least once a week,2018,flag_gs1dax01,0.027245259664585932,13.218876296085028,0.020186415718530193,0.03430410361064167,2135,Arts & culture,Donation rate by subsector,CA,NA
Frequency of religious attendance,At least once a month,2018,flag_gs1dax01,0.04174780707588503,18.787637958311716,0.026374972936565176,0.05712064121520489,1040,Arts & culture,Donation rate by subsector,CA,*
Frequency of religious attendance,At least 3 times a year,2018,flag_gs1dax01,0.03490273417678367,21.216810170154616,0.020388717045370687,0.04941675130819665,1069,Arts & culture,Donation rate by subsector,CA,*
Frequency of religious attendance,Once or twice a year,2018,flag_gs1dax01,0.03560739103745864,17.40019600838892,0.023463932745831743,0.04775084932908554,1639,Arts & culture,Donation rate by subsector,CA,*
Frequency of religious attendance,Not at all,2018,flag_gs1dax01,0.028120682757117942,8.6533381741109,0.02335134995568684,0.03289001555854905,5277,Arts & culture,Donation rate by subsector,CA,NA
Immigration status,Native-born,2018,flag_gs1dax01,0.028687184210878333,7.317263180359911,0.024572990946754747,0.03280137747500192,9211,Arts & culture,Donation rate by subsector,CA,NA
Immigration status,Naturalized,2018,flag_gs1dax01,0.034125715435684684,13.248511220413192,0.025264425759409792,0.042987005111959575,1755,Arts & culture,Donation rate by subsector,CA,NA
Immigration status,Non-Canadian,2018,flag_gs1dax01,0.04581196740573996,30.03567174405329,0.018842995963042907,0.072780938848437,201,Arts & culture,Donation rate by subsector,CA,*
Immigration status,Unknown,2018,flag_gs1dax01,0.02946806162727264,26.50049171803755,0.014162347665763367,0.044773775588781914,987,Arts & culture,Donation rate by subsector,CA,*
Age group,15 to 24 years,2018,flag_gs1dax02,0.05257231710136512,18.17504935632348,0.03384477385205595,0.07129986035067429,406,Sports & Recreation,Donation rate by subsector,CA,*
Age group,25 to 34 years,2018,flag_gs1dax02,0.09659494209475053,9.894706011419268,0.07786202666012747,0.11532785752937359,1293,Sports & Recreation,Donation rate by subsector,CA,NA
Age group,35 to 44 years,2018,flag_gs1dax02,0.12115310780130431,6.499635000986151,0.10571935219850191,0.1365868634041067,1870,Sports & Recreation,Donation rate by subsector,CA,NA
Age group,45 to 54 years,2018,flag_gs1dax02,0.1297046061349044,6.718332088197257,0.11262550707241537,0.14678370519739342,1954,Sports & Recreation,Donation rate by subsector,CA,NA
Age group,55 to 64 years,2018,flag_gs1dax02,0.14692572686891966,6.00038926976233,0.1296464579082327,0.16420499582960663,2701,Sports & Recreation,Donation rate by subsector,CA,NA
Age group,65 to 74 years,2018,flag_gs1dax02,0.1371134824830337,6.845932033984077,0.11871589674157543,0.15551106822449198,2439,Sports & Recreation,Donation rate by subsector,CA,NA
Age group,75 years and over,2018,flag_gs1dax02,0.11340841131741654,9.263298784579511,0.0928182840979211,0.13399853853691196,1491,Sports & Recreation,Donation rate by subsector,CA,NA
Gender,Male gender,2018,flag_gs1dax02,0.11682819119999521,4.518400417820599,0.10648200097770875,0.12717438142228168,5149,Sports & Recreation,Donation rate by subsector,CA,NA
Gender,Female gender,2018,flag_gs1dax02,0.11129098004633702,3.776622360138625,0.10305317294775226,0.11952878714492177,7005,Sports & Recreation,Donation rate by subsector,CA,NA
Education,Less than High School,2018,flag_gs1dax02,0.0641648667248937,12.365416277349905,0.04861401684695414,0.07971571660283326,964,Sports & Recreation,Donation rate by subsector,CA,NA
Education,Graduated from High school,2018,flag_gs1dax02,0.10417882987629255,6.9867415506510016,0.08991282905808239,0.11844483069450272,2438,Sports & Recreation,Donation rate by subsector,CA,NA
Education,Post-secondary diploma,2018,flag_gs1dax02,0.125060274731612,5.314311959076005,0.11203417154692702,0.13808637791629697,3885,Sports & Recreation,Donation rate by subsector,CA,NA
Education,University Diploma,2018,flag_gs1dax02,0.12243412650943206,5.279044180967767,0.10976619009322466,0.13510206292563945,3767,Sports & Recreation,Donation rate by subsector,CA,NA
Marital status,Married,2018,flag_gs1dax02,0.13541064020339266,3.676408785730081,0.12565345209773665,0.14516782830904867,6463,Sports & Recreation,Donation rate by subsector,CA,NA
Marital status,Living common-law,2018,flag_gs1dax02,0.1273451993653419,9.720218566274337,0.10308431101759101,0.15160608771309275,1102,Sports & Recreation,Donation rate by subsector,CA,NA
Marital status,Widowed,2018,flag_gs1dax02,0.13072575256863886,11.926279980047468,0.10016850433113828,0.16128300080613944,1143,Sports & Recreation,Donation rate by subsector,CA,NA
Marital status,Separated,2018,flag_gs1dax02,0.12078912985049105,17.466660199464854,0.07943814903543334,0.16214011066554876,375,Sports & Recreation,Donation rate by subsector,CA,*
Marital status,Divorced,2018,flag_gs1dax02,0.13095933498775725,9.35632013384105,0.10694394601613053,0.15497472395938397,1031,Sports & Recreation,Donation rate by subsector,CA,NA
Marital status,"Single, never married",2018,flag_gs1dax02,0.06534445936606761,9.42146819233848,0.053278122480839685,0.07741079625129554,2040,Sports & Recreation,Donation rate by subsector,CA,NA
Labour force status,Employed,2018,flag_gs1dax02,0.11599190989809652,3.9152971669020515,0.1070908746540449,0.12489294514214813,6433,Sports & Recreation,Donation rate by subsector,CA,NA
Labour force status,Unemployed,2018,flag_gs1dax02,0.07841754606334454,23.383293318491262,0.042478461038657093,0.11435663108803198,220,Sports & Recreation,Donation rate by subsector,CA,*
Labour force status,Not in labour force,2018,flag_gs1dax02,0.10891093140655542,5.457761211476815,0.09726071229004377,0.12056115052306707,4423,Sports & Recreation,Donation rate by subsector,CA,NA
Labour force status,Unable to determine,2018,flag_gs1dax02,0.13719998467403582,8.899698513199006,0.1132680698442245,0.16113189950384715,1078,Sports & Recreation,Donation rate by subsector,CA,NA
Personal income category,"Less than $25,000",2018,flag_gs1dax02,0.08394718523449107,6.613814354550677,0.07306524766125312,0.09482912280772902,3046,Sports & Recreation,Donation rate by subsector,CA,NA
Personal income category,"$25,000 to $49,999",2018,flag_gs1dax02,0.11732172672178776,5.5553583017580825,0.10454738257867108,0.13009607086490443,3625,Sports & Recreation,Donation rate by subsector,CA,NA
Personal income category,"$50,000 to $74,999",2018,flag_gs1dax02,0.13067965077695584,5.737783545869648,0.11598361444487733,0.14537568710903434,2570,Sports & Recreation,Donation rate by subsector,CA,NA
